BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001708.1	BGC0001708.1	Novofumigatonin biosynthetic gene cluster	t1pks	PKSI	Aspergillus novofumigatus IBT 16806	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001709	BGC0001709	Streptomyces albulus nystatin gene cluster, complete sequence; and hypothetical protein genes, complete cds	T1PKS	PKSI	Streptomyces albulus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001709.1	BGC0001709.1	Nystatin biosynthetic gene cluster	t1pks	PKSI	Streptomyces albulus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001711.1	BGC0001711.1	Occidiofungin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Burkholderia pyrrocinia	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex
BGC0001714.1	BGC0001714.1	Octacosamicin biosynthetic gene cluster	t1pks	PKSI	Amycolatopsis azurea DSM 43854	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0001719	BGC0001719	Streptomyces olivaceus strain SCSIO T05 olimycin biosynthetic gene cluster, partial sequence	T1PKS	PKSI	Streptomyces olivaceus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001720	BGC0001720	Beauveria bassiana ARSEF 2860 unplaced genomic scaffold BBA_S00032, whole genome shotgun sequence	T1PKS	PKSI	Beauveria bassiana ARSEF 2860	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Beauveria
BGC0001720.1	BGC0001720.1	Oosporein biosynthetic gene cluster	t1pks	PKSI	Beauveria bassiana ARSEF 2860	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Beauveria
BGC0001722	BGC0001722	TPA_asm: Aspergillus nidulans FGSC A4 chromosome VI	T1PKS	PKSI	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Nidulantes
BGC0001722.1	BGC0001722.1	Orsellinaldehydes biosynthetic gene cluster	t1pks	PKSI	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001724.1	BGC0001724.1	Oxaleimide C biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Penicillium oxalicum 114-2	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001726.1	BGC0001726.1	Pactamides biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces pactum	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001729	BGC0001729	Penicillium brasilianum DNA, paraherquonin biosynthetic gene cluster, complete sequence, strain: NBRC 6234	T1PKS	PKSI	Penicillium brasilianum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001729.1	BGC0001729.1	Paraherquonin biosynthetic gene cluster	t1pks	PKSI	Penicillium brasilianum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001737.1	BGC0001737.1	Phenalamide biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Corallococcus coralloides	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Corallococcus
BGC0001738.1	BGC0001738.1	Phomasetin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Pyrenochaetopsis sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Cucurbitariaceae,Pyrenochaetopsis
BGC0001741.1	BGC0001741.1	Phyllostictine A / phyllostictine B biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Phyllosticta cirsii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Dothideomycetes incertae sedis,Botryosphaeriales,Phyllostictaceae,Phyllosticta
BGC0001742	BGC0001742	Candidatus Streptomyces philanthi bv. triangulum strain 23Af2 piericidin biosynthesic gene cluster, complete sequence	T1PKS	PKSI	Candidatus Streptomyces philanthi bv. triangulum	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001742.1	BGC0001742.1	Piericidin A1 biosynthetic gene cluster	t1pks	PKSI	Candidatus Streptomyces philanthi bv. triangulum	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001749	BGC0001749	Magnaporthe oryzae 70-15 chromosome 3, whole genome shotgun sequence	T1PKS	PKSI	Pyricularia oryzae 70-15	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Magnaporthales,Pyriculariaceae,Pyricularia
BGC0001749.1	BGC0001749.1	Pyriculol biosynthetic gene cluster	t1pks	PKSI	Magnaporthe oryzae 70-15	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Magnaporthales,Magnaporthaceae,Magnaporthe
BGC0001750.1	BGC0001750.1	Pyrronazol B biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Nannocystis pusilla	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystineae,Nannocystaceae,Nannocystis
BGC0001754.1	BGC0001754.1	Ralsolamycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Ralstonia solanacearum GMI1000	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
BGC0001755	BGC0001755	Streptomyces sp. strain OUC6819 rdm biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001755.1	BGC0001755.1	Reedsmycins biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001759.1	BGC0001759.1	Rifamorpholines biosynthetic gene cluster	t1pks	PKSI	Amycolatopsis sp.	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0001763	BGC0001763	Streptomyces atratus DNA, ruf gene cluster for biosynthesis of rufomycin	T1PKS.NRPS.indole	Others	Streptomyces atratus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001763.1	BGC0001763.1	Rufomycin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces atratus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001766.1	BGC0001766.1	Salinamide A biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces sp. CNB091	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001770	BGC0001770	Streptomyces sp. SD85 sceliphrolactam biosynthesic gene cluster, complete sequence	T1PKS	PKSI	Streptomyces sp. SD85	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001770.1	BGC0001770.1	Sceliphrolactam biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. SD85	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001773	BGC0001773	Pseudonocardia sp. HH130630-07 plasmid pLS2-1, complete sequence	T1PKS	PKSI	Pseudonocardia sp. HH130630-07	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,unclassified Pseudonocardia
BGC0001773.1	BGC0001773.1	Selvamicin biosynthetic gene cluster	t1pks	PKSI	Pseudonocardia sp. HH130630-07	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia
BGC0001784	BGC0001784	Streptomyces seoulensis strain A01 streptoseomycin gene cluster, complete sequence	T1PKS	PKSI	Streptomyces seoulensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001784.1	BGC0001784.1	Streptoseomycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces seoulensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001785.1	BGC0001785.1	Streptovaricin biosynthetic gene cluster	t1pks	PKSI	Streptomyces spectabilis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001793.1	BGC0001793.1	Swainsonine biosynthetic gene cluster	t1pks	PKSI	Chaetothyriaceae sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Chaetothyriomycetidae,Chaetothyriales,Chaetothyriaceae,unclassified Chaetothyriaceae
BGC0001794.1	BGC0001794.1	Swainsonine biosynthetic gene cluster	t1pks	PKSI	Alternaria oxytropis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Alternaria
BGC0001798.1	BGC0001798.1	Tetrapetalone A / tetrapetalone B / tetrapetalone C / tetrapetalone D biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001800	BGC0001800	Candidatus Entotheonella serta isolate TSWB1 polyketide synthase (tnaA), polyketide synthase (tnaB), polyketide synthase / nonribosomal peptide synthase hybrid (tnaC), putative dioxygenase (tnaD), putative nonribosomal peptide synthase (tnaE), nonribosomal peptide synthase (tnaF), putative monooxygenase (tnaG), nonribosomal peptide synthase-like protein (tnaE), glycosyltransferase (tnaI), DUF2063-containing hypothetical protein, hypothetical protein, putative dehydrogenase, and transport protein genes, complete cds; and transport protein gene, partial cds	RiPP-like.T1PKS.NRPS	Others	Candidatus Entotheonella serta	Bacteria,Nitrospinae/Tectomicrobia group,Candidatus Tectomicrobia,Candidatus Entotheonella
BGC0001800.1	BGC0001800.1	Theonellamide biosynthetic gene cluster	nrps.t1pks.bacteriocin	Others	Candidatus Entotheonella serta	Bacteria,Nitrospinae/Tectomicrobia group,Candidatus Tectomicrobia,Candidatus Entotheonella
BGC0001804.1	BGC0001804.1	Tiancimycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. CB03234	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001807.1	BGC0001807.1	Totopensamide biosynthetic gene cluster	t3pks.nrps.t1pks	PKS-NRP_Hybrids	Streptomyces pactum	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001812	BGC0001812	Micromonospora chalcea subsp. izumensis strain ATCC 21561 juvenimicin/rosamicin/M-4365/izenamicin gene cluster, complete sequence	T1PKS	PKSI	Micromonospora chalcea subsp. izumensis	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0001812.1	BGC0001812.1	Tylactone biosynthetic gene cluster	t1pks	PKSI	Micromonospora chalcea subsp. izumensis	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0001815.1	BGC0001815.1	Uncialamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces uncialis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001816.1	BGC0001816.1	Valactamide A biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Shuttle vector AtFAC9J20	other sequences,artificial sequences,vectors
BGC0001827	BGC0001827	Sarocladium sp. 'schorii' xenovulene biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Sarocladium sp. 'schorii'	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Sarocladiaceae,Sarocladium,unclassified Sarocladium
BGC0001827.1	BGC0001827.1	Xenovulene biosynthetic gene cluster	t1pks	PKSI	Sarocladium sp. 'schorii'	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreales incertae sedis,Sarocladium
BGC0001828	BGC0001828	Streptomyces griseus strain HKI0741 zincophorin biosynthesis gene cluster, complete sequence	T1PKS	PKSI	Streptomyces griseus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001828.1	BGC0001828.1	Zincophorin biosynthetic gene cluster	t1pks	PKSI	Streptomyces griseus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001829.1	BGC0001829.1	α,β-epoxyketone biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptomyces chromofuscus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001830	BGC0001830	Salinispora mooreana strain CNS-237 spr gene cluster, complete sequence	T1PKS	PKSI	Salinispora mooreana	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
BGC0001830.1	BGC0001830.1	Rosamicin / salinipyrone A / pacificanone A biosynthetic gene cluster	t1pks	PKSI	Salinispora pacifica	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
BGC0001854	BGC0001854	Trichoderma harzianum strain T6776 Scaffolds0220.1, whole genome shotgun sequence	T1PKS	PKSI	Trichoderma harzianum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Trichoderma
BGC0001854.1	BGC0001854.1	Trichoderma harzianum strain T6776 Scaffolds0220.1, whole genome shotgun sequence	T1PKS	PKSI	Trichoderma harzianum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Trichoderma
BGC0001858	BGC0001858	Parastagonospora nodorum SN15 scaffold_8, whole genome shotgun sequence	T1PKS	PKSI	Parastagonospora nodorum SN15	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Phaeosphaeriaceae,Parastagonospora
BGC0001858.1	BGC0001858.1	Parastagonospora nodorum SN15 scaffold_8, whole genome shotgun sequence	T1PKS	PKSI	Parastagonospora nodorum SN15	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Phaeosphaeriaceae,Parastagonospora
BGC0001865	BGC0001865	Parastagonospora nodorum SN15 chromosome Unknown scaffold_13, whole genome shotgun sequence	T1PKS	PKSI	Parastagonospora nodorum SN15	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Phaeosphaeriaceae,Parastagonospora
BGC0001865.1	BGC0001865.1	Parastagonospora nodorum SN15 chromosome Unknown scaffold_13, whole genome shotgun sequence	T1PKS	PKSI	Parastagonospora nodorum SN15	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Phaeosphaeriaceae,Parastagonospora
BGC0001866	BGC0001866	Paecilomyces variotii strain CBS 101075 chromosome Unknown C8Q69scaffold_14, whole genome shotgun sequence	T1PKS	PKSI	Paecilomyces variotii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Thermoascaceae,Paecilomyces
BGC0001866.1	BGC0001866.1	Byssochlamys spectabilis strain CBS 101075 chromosome Unknown C8Q69scaffold_14, whole genome shotgun sequence	T1PKS	PKSI	Byssochlamys spectabilis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Thermoascaceae,Byssochlamys
BGC0001874	BGC0001874	Aspergillus flavus strain CA28 cyclopiazonic acid gene cluster, complete sequence	T1PKS.NRPS.indole	Others	Aspergillus flavus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0001874.1	BGC0001874.1	Aspergillus flavus strain CA28 cyclopiazonic acid gene cluster, complete sequence	T1PKS.NRPS.indole	Others	Aspergillus flavus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001877	BGC0001877	Streptomyces sp. ISID311 NODE_1_length_870511_cov_42.204497, whole genome shotgun sequence	PKS-like.T1PKS.oligosaccharide.butyrolactone.NRPS-like	Others	Streptomyces sp. ISID311	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001877.1	BGC0001877.1	Streptomyces sp. ISID311 NODE_1_length_870511_cov_42.204497, whole genome shotgun sequence	PKS-like.T1PKS.oligosaccharide.butyrolactone.NRPS-like	Others	Streptomyces sp. ISID311	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001886	BGC0001886	Claviceps purpurea 20.1 WGS project CAGA00000000 data, contig scaffold00034, whole genome shotgun sequence	T1PKS	PKSI	Claviceps purpurea 20.1	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Claviceps
BGC0001886.1	BGC0001886.1	Claviceps purpurea 20.1 WGS project CAGA00000000 data, contig scaffold00034, whole genome shotgun sequence	T1PKS	PKSI	Claviceps purpurea 20.1	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Claviceps
BGC0001892	BGC0001892	Botrytis cinerea B05.10 chromosome BCIN01, complete sequence	T1PKS	PKSI	Botrytis cinerea B05.10	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis
BGC0001892.1	BGC0001892.1	Botrytis cinerea B05.10 chromosome BCIN01, complete sequence	T1PKS	PKSI	Botrytis cinerea B05.10	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis
BGC0001899	BGC0001899	Leptosphaeria maculans JN3 lm_SuperContig_11_v2 genomic supercontig, whole genome, isolate v23.1.3	T1PKS	PKSI	Leptosphaeria maculans JN3	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Leptosphaeriaceae,Leptosphaeria,Leptosphaeria maculans species complex
BGC0001899.1	BGC0001899.1	Leptosphaeria maculans JN3 lm_SuperContig_11_v2 genomic supercontig, whole genome, isolate v23.1.3	T1PKS	PKSI	Leptosphaeria maculans JN3	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Leptosphaeriaceae,Leptosphaeria,Leptosphaeria maculans species complex
BGC0001901.1	BGC0001901.1	Trichoderma harzianum strain T6776 Scaffolds0220.1, whole genome shotgun sequence	T1PKS	PKSI	Trichoderma harzianum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Trichoderma
BGC0001906	BGC0001906	Daldinia eschscholzii IFB-TL01 unplaced genomic scaffold scaffold_20, whole genome shotgun sequence	T1PKS	PKSI	Daldinia eschscholzii IFB-TL01	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Hypoxylaceae,Daldinia
BGC0001906.1	BGC0001906.1	Daldinia eschscholzii IFB-TL01 unplaced genomic scaffold scaffold_20, whole genome shotgun sequence	T1PKS	PKSI	Daldinia eschscholzii IFB-TL01	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Hypoxylaceae,Daldinia
BGC0001907	BGC0001907	Daldinia eschscholzii IFB-TL01 unplaced genomic scaffold scaffold_36, whole genome shotgun sequence	T1PKS	PKSI	Daldinia eschscholzii IFB-TL01	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Hypoxylaceae,Daldinia
BGC0001907.1	BGC0001907.1	Daldinia eschscholzii IFB-TL01 unplaced genomic scaffold scaffold_36, whole genome shotgun sequence	T1PKS	PKSI	Daldinia eschscholzii IFB-TL01	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Hypoxylaceae,Daldinia
BGC0001908.1	BGC0001908.1	Streptomyces sp. SD85 sceliphrolactam biosynthesic gene cluster, complete sequence	T1PKS	PKSI	Streptomyces sp. SD85	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001909	BGC0001909	Strobilurus tenacellus strobilurin gene cluster, partial sequence	T1PKS	PKSI	Strobilurus tenacellus	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Physalacriaceae,Strobilurus
BGC0001909.1	BGC0001909.1	Strobilurus tenacellus strobilurin gene cluster, partial sequence	T1PKS	PKSI	Strobilurus tenacellus	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Physalacriaceae,Strobilurus
BGC0001913	BGC0001913	Fungal sp. ATCC 74256 DNA, phiA, phiB, phiC, phiD, phiE, phiF, phiG, phiH, phiI, phiJ, phiK, phiL, phiM, phiN, phiO gene cluster	T1PKS	PKSI	fungal sp. ATCC 74256	Eukaryota,Fungi
BGC0001913.1	BGC0001913.1	Fungal sp. ATCC 74256 DNA, phiA, phiB, phiC, phiD, phiE, phiF, phiG, phiH, phiI, phiJ, phiK, phiL, phiM, phiN, phiO gene cluster	T1PKS	PKSI	fungal sp. ATCC 74256	Eukaryota,Fungi
BGC0001916.1	BGC0001916.1	Streptomyces lavendulae FRI-5 DNA, lav gene cluster	T1PKS	PKSI	Streptomyces lavendulae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001926	BGC0001926	Talaromyces verruculosus TPU1311 chrodrimanin B biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Talaromyces verruculosus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces sect. Talaromyces
BGC0001926.1	BGC0001926.1	Talaromyces verruculosus TPU1311 chrodrimanin B biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Talaromyces verruculosus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Trichocomaceae,Talaromyces
BGC0001931	BGC0001931	KR 1020180093083-A/1: CARRIMYCIN BIOSYNTHETIC GENE CLUSTER	oligosaccharide.T1PKS	Others	unidentified unclassified sequences.	
BGC0001931.1	BGC0001931.1	KR 1020180093083-A/1: CARRIMYCIN BIOSYNTHETIC GENE CLUSTER	oligosaccharide.T1PKS	Others	unidentified unclassified sequences.	
BGC0001932.1	BGC0001932.1	Kitasatospora mediocidica cle biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Kitasatospora mediocidica	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora
BGC0001934	BGC0001934	Streptomyces armeniacus strain DSM 43125	T1PKS	PKSI	Streptomyces armeniacus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001934.1	BGC0001934.1	Streptomyces armeniacus strain DSM 43125 armeniaspirol biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Streptomyces armeniacus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001939.1	BGC0001939.1	Streptomyces seoulensis strain A01 streptoseomycin gene cluster, complete sequence	T1PKS	PKSI	Streptomyces seoulensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001944	BGC0001944	Streptosporangium sp. strain KD35 funisamine biosynthetic gene cluster, partial sequence	T1PKS	PKSI	Streptosporangium sp.	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Streptosporangium,unclassified Streptosporangium
BGC0001944.1	BGC0001944.1	Streptosporangium sp. strain KD35 funisamine biosynthetic gene cluster, partial sequence	T1PKS	PKSI	Streptosporangium sp.	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Streptosporangium
BGC0001954	BGC0001954	Talaromyces wortmannii strain CBS 387.67 TwmA, TwmB, TwmC, TwmD, TwmE, and TwmF genes, complete cds	T1PKS	PKSI	Talaromyces wortmannii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces sect. Islandici
BGC0001954.1	BGC0001954.1	Talaromyces wortmannii strain CBS 387.67 TwmA, TwmB, TwmC, TwmD, TwmE, and TwmF genes, complete cds	T1PKS	PKSI	Talaromyces wortmannii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Trichocomaceae,Talaromyces
BGC0001976	BGC0001976	Phoma sp. strain CGMCC XZ068 eupenifeldin biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Phoma sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Didymellaceae,Phoma
BGC0001976.1	BGC0001976.1	Phoma sp. strain CGMCC XZ068 eupenifeldin biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Phoma sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Didymellaceae,Phoma
BGC0001977.1	BGC0001977.1	Phoma sp. strain CGMCC XZ068 eupenifeldin biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Phoma sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Didymellaceae,Phoma
BGC0001988	BGC0001988	Aspergillus novofumigatus IBT 16806 P174scaffold_5, whole genome shotgun sequence	T1PKS	PKSI	Aspergillus novofumigatus IBT 16806	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001988.1	BGC0001988.1	Aspergillus novofumigatus IBT 16806 P174scaffold_5, whole genome shotgun sequence	T1PKS	PKSI	Aspergillus novofumigatus IBT 16806	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
