BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001894	BGC0001894	Lactiplantibacillus plantarum strain TMW 1.1478 chromosome, complete genome		Others	Lactiplantibacillus plantarum	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus
BGC0001894.1	BGC0001894.1	Lactobacillus plantarum strain TMW 1.1478 chromosome, complete genome		Others	Lactobacillus plantarum	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0001896	BGC0001896	Streptomyces luteoverticillatus strain CGMCC 15060 chromosome, complete genome		Others	Streptomyces luteoverticillatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001896.1	BGC0001896.1	Streptomyces luteoverticillatus strain CGMCC 15060 chromosome, complete genome		Others	Streptomyces luteoverticillatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001897	BGC0001897	Burkholderia ambifaria IOP40-10 ctg00022, whole genome shotgun sequence	hserlactone	Others	Burkholderia ambifaria IOP40-10	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex
BGC0001897.1	BGC0001897.1	Burkholderia ambifaria IOP40-10 ctg00022, whole genome shotgun sequence	hserlactone	Others	Burkholderia ambifaria IOP40-10	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex
BGC0001898.1	BGC0001898.1	Streptomyces platensis strain MA7327 platensimycin-platencin gene cluster, complete sequence	phosphonate	Others	Streptomyces platensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001914.1	BGC0001914.1	Streptomyces sp. RI18 DNA, bez gene cluster for biosynthesis of bezastatin derivatives, strain: RI18		Others	Streptomyces sp. RI18	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001915.1	BGC0001915.1	Phoma betae DNA, betaestacin biosynthetic gene cluster, complete sequence, isolate: PS-13		Others	Phoma betae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Didymellaceae,Phoma
BGC0001917	BGC0001917	Streptomyces nigrescens HEK616 DNA, common biosynthetic gene cluster		Others	Streptomyces nigrescens	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001917.1	BGC0001917.1	Streptomyces nigrescens HEK616 DNA, common biosynthetic gene cluster		Others	Streptomyces nigrescens	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001924	BGC0001924	Acremonium egyptiacum F-1392 DNA, ascofuranone biosynthesis gene cluster, complete sequence		Others	Acremonium egyptiacum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreales incertae sedis,Acremonium
BGC0001924.1	BGC0001924.1	Acremonium egyptiacum F-1392 DNA, ascofuranone biosynthesis gene cluster, complete sequence		Others	Acremonium egyptiacum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreales incertae sedis,Acremonium
BGC0001925	BGC0001925	Streptomyces sp. NCIMB 40513 DNA, SB-203208 biosynthetic gene cluster, complete sequence		Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001925.1	BGC0001925.1	Streptomyces sp. NCIMB 40513 DNA, SB-203208 biosynthetic gene cluster, complete sequence		Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001928	BGC0001928	Streptomyces sp. MA37 fluorinated carboxylic acid gene cluster		Others	Streptomyces sp. MA37	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001928.1	BGC0001928.1	Streptomyces sp. MA37 fluorinated carboxylic acid gene cluster		Others	Streptomyces sp. MA37	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001931	BGC0001931	KR 1020180093083-A/1: CARRIMYCIN BIOSYNTHETIC GENE CLUSTER	oligosaccharide.T1PKS	Others	unidentified unclassified sequences.	
BGC0001931.1	BGC0001931.1	KR 1020180093083-A/1: CARRIMYCIN BIOSYNTHETIC GENE CLUSTER	oligosaccharide.T1PKS	Others	unidentified unclassified sequences.	
BGC0001935.1	BGC0001935.1	Streptomyces cyaneofuscatus strain Soc7 3,7-dihydroxytropolone biosynthetic gene cluster, complete sequence	butyrolactone	Others	Streptomyces cyaneofuscatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001936.1	BGC0001936.1	Hypoxylon pulicicidum strain MF5954 hypothetical protein, cytochrome P450 oxygenase (nodW), cytochrome P450 oxygenase (nodR), cytochrome P450 oxygenase (nodX), FAD-dependent oxygenase (nodM), indole diterpene cyclase (nodB), FAD-dependent oxygenase (nodO), cytochrome P450 oxygenase (nodJ), geranylgeranyl transferase (nodC), FAD-dependent oxygenase (nodY1), prenyl transferase (nodD2), indole diterpene biosynthesis protein (nodD1), FAD-dependent oxygenase (nodY2), cytochrome P450 oxygenase (nodZ), and hypothetical protein genes, complete cds	terpene.indole	Others	Hypoxylon pulicicidum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Hypoxylaceae,Hypoxylon
BGC0001937	BGC0001937	Streptomyces tubercidicus strain NBRC 13090 tubercidin biosynthetic gene cluster, complete sequence	nucleoside	Others	Streptomyces tubercidicus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001937.1	BGC0001937.1	Streptomyces tubercidicus strain NBRC 13090 tubercidin biosynthetic gene cluster, complete sequence	nucleoside	Others	Streptomyces tubercidicus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001946.1	BGC0001946.1	Burkholderia gladioli strain Lv-StB lagriamide biosynthesis gene cluster, complete sequence	terpene.transAT-PKS.NRPS	Others	Burkholderia gladioli	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0001947	BGC0001947	Acinetobacter baumannii strain D23 FkpA (fkpA) gene, complete cds; KL53 capsule biosynthesis gene cluster, complete sequence; and Wzc (wzc), Wzb (wzb), Wza (wza), Pgm (pgm), and LldP (lldP) genes, complete cds		Others	Acinetobacter baumannii	Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus/baumannii complex
BGC0001947.1	BGC0001947.1	Acinetobacter baumannii strain D23 KL53 capsule biosynthesis gene cluster, complete sequence		Others	Acinetobacter baumannii	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus/baumannii complex
BGC0001948	BGC0001948	Streptomyces sp. strain CMB-MQ030 NASs biosynthetic gene cluster, complete sequence	CDPS	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001948.1	BGC0001948.1	Streptomyces sp. strain CMB-MQ030 NASs biosynthetic gene cluster, complete sequence	CDPS	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001949	BGC0001949	Pseudo-nitzschia multiseries isolate 15091C3 domoic acid biosynthetic gene cluster, complete sequence		Others	Pseudo-nitzschia multiseries	Eukaryota,Sar,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyceae,Bacillariophycidae,Bacillariales,Bacillariaceae,Pseudo-nitzschia
BGC0001949.1	BGC0001949.1	Pseudo-nitzschia multiseries isolate 15091C3 domoic acid biosynthetic gene cluster, complete sequence		Others	Pseudo-nitzschia multiseries	Eukaryota,Stramenopiles,Bacillariophyta,Bacillariophyceae,Bacillariophycidae,Bacillariales,Bacillariaceae,Pseudo-nitzschia
BGC0001959	BGC0001959	Streptomyces hiroshimensis strain A18 taylorflavin biosynthetic gene cluster, complete sequence		Others	Streptomyces hiroshimensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001959.1	BGC0001959.1	Streptomyces hiroshimensis strain A18 taylorflavin biosynthetic gene cluster, complete sequence		Others	Streptomyces hiroshimensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001965	BGC0001965	Streptomyces albus subsp. chlorinus strain LW030448		Others	Streptomyces albus subsp. chlorinus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001965.1	BGC0001965.1	Streptomyces albus subsp. chlorinus strain LW030448 nybomycin biosynthetic gene cluster, complete sequence		Others	Streptomyces albus subsp. chlorinus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001967	BGC0001967	Streptomyces hawaiiensis strain NRRL 15010 ADEP biosynthetic gene cluster, complete sequence	NRPS.ladderane	Others	Streptomyces hawaiiensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001967.1	BGC0001967.1	Streptomyces hawaiiensis strain NRRL 15010 ADEP biosynthetic gene cluster, complete sequence	NRPS.ladderane	Others	Streptomyces hawaiiensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001972	BGC0001972	Streptomyces hiroshimensis strain ATCC 53615		Others	Streptomyces hiroshimensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001972.1	BGC0001972.1	Streptomyces hiroshimensis strain ATCC 53615 Shi gene cluster, complete sequence		Others	Streptomyces hiroshimensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001973.1	BGC0001973.1	Streptomyces hiroshimensis strain ATCC 53615 Shi gene cluster, complete sequence		Others	Streptomyces hiroshimensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001974	BGC0001974	Digenea simplex kainic acid biosynthetic cluster genomic sequence		Others	Digenea simplex	Eukaryota,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Ceramiales,Rhodomelaceae,Polysiphonioideae,Digenea
BGC0001974.1	BGC0001974.1	Digenea simplex kainic acid biosynthetic cluster genomic sequence		Others	Digenea simplex	Eukaryota,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Ceramiales,Rhodomelaceae,Polysiphonioideae,Digenea
BGC0001975	BGC0001975	Streptomyces atratus histidine ammonia-lyase and IS481 family transposase genes, complete cds; atratumycin biosynthetic gene cluster, complete sequence; and hypothetical protein and ErfK/YbiS/YcfS/YnhG family protein genes, complete cds	arylpolyene.NRPS.aminocoumarin.ladderane	Others	Streptomyces atratus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001975.1	BGC0001975.1	Streptomyces atratus histidine ammonia-lyase and IS481 family transposase genes, complete cds; atratumycin biosynthetic gene cluster, complete sequence; and hypothetical protein and ErfK/YbiS/YcfS/YnhG family protein genes, complete cds	arylpolyene.NRPS.aminocoumarin.ladderane	Others	Streptomyces atratus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001979	BGC0001979	Streptomyces vinaceusdrappus strain NRRL15735	PKS-like.oligosaccharide.betalactone.T2PKS	Others	Streptomyces vinaceusdrappus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces rochei group
BGC0001979.1	BGC0001979.1	Streptomyces vinaceusdrappus strain NRRL15735 lld biosynthetic gene cluster, complete sequence	PKS-like.oligosaccharide.betalactone.T2PKS	Others	Streptomyces vinaceusdrappus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001983	BGC0001983	Kitasatospora aureofaciens strain ATCC 31442 triacsins biosynthetic gene cluster, complete sequence	ladderane	Others	Kitasatospora aureofaciens	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora
BGC0001983.1	BGC0001983.1	Kitasatospora aureofaciens strain ATCC 31442 triacsins biosynthetic gene cluster, complete sequence	ladderane	Others	Kitasatospora aureofaciens	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora
BGC0001985	BGC0001985	Streptomyces candidus culture NRRL:3601 MFS transporter gene, complete cds; pyrazofurin biosynthetic gene cluster, complete sequence; and MFS transporter gene, complete cds		Others	Streptomyces candidus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001985.1	BGC0001985.1	Streptomyces candidus culture NRRL:3601 PZN biosynthetic gene cluster, complete sequence		Others	Streptomyces candidus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001986	BGC0001986	Streptomyces chrestomyceticus strain NA4264 pcm gene cluster, complete sequence	CDPS	Others	Streptomyces chrestomyceticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001986.1	BGC0001986.1	Streptomyces chrestomyceticus strain NA4264 pcm gene cluster, complete sequence	CDPS	Others	Streptomyces chrestomyceticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001987	BGC0001987	Pseudomonas koreensis strain CI12 Contig_01, whole genome shotgun sequence		Others	Pseudomonas koreensis	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001987.1	BGC0001987.1	Pseudomonas koreensis strain CI12 Contig_01, whole genome shotgun sequence		Others	Pseudomonas koreensis	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001989	BGC0001989	Kluyveromyces lactis strain NRRL Y-1140 chromosome C complete sequence		Others	Kluyveromyces lactis	Eukaryota,Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Kluyveromyces
BGC0001989.1	BGC0001989.1	Kluyveromyces lactis strain NRRL Y-1140 chromosome C complete sequence		Others	Kluyveromyces lactis	Eukaryota,Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Kluyveromyces
BGC0001990	BGC0001990	Aspergillus fumigatus Af293 chromosome 5, whole genome shotgun sequence		Others	Aspergillus fumigatus Af293	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Fumigati
BGC0001990.1	BGC0001990.1	Aspergillus fumigatus Af293 chromosome 5, whole genome shotgun sequence		Others	Aspergillus fumigatus Af293	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001991.1	BGC0001991.1	Methylobacterium extorquens AM1 megaplasmid, complete sequence		Others	Methylorubrum extorquens AM1	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylorubrum
BGC0001992	BGC0001992	Erwinia amylovora ATCC 49946, complete sequence		Others	Erwinia amylovora ATCC 49946	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia
BGC0001992.1	BGC0001992.1	Erwinia amylovora CFBP1430 complete genome		Others	Erwinia amylovora CFBP1430	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia
BGC0001994	BGC0001994	Streptomyces cattleya NRRL 8057 = DSM 46488 plasmid pSCAT, complete sequence		Others	Streptomyces cattleya NRRL 8057 = DSM 46488	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001994.1	BGC0001994.1	Streptomyces cattleya NRRL 8057 plasmid pSCAT, complete genome		Others	Streptomyces cattleya NRRL 8057 = DSM 46488	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001996	BGC0001996	Aspergillus oryzae RIB40 DNA, chromosome 8		Others	Aspergillus oryzae RIB40	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0001996.1	BGC0001996.1	Aspergillus oryzae RIB40 DNA, chromosome 8		Others	Aspergillus oryzae RIB40	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002002	BGC0002002	Serratia fonticola strain DSM 4576 chromosome, complete genome	NRPS-like.phenazine	Others	Serratia fonticola	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia
BGC0002002.1	BGC0002002.1	Serratia fonticola strain DSM 4576, complete genome	NRPS-like.phenazine	Others	Serratia fonticola	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia
BGC0002005	BGC0002005	Xanthomonas oryzae pv. oryzae strain PX079 chromosome, complete genome		Others	Xanthomonas oryzae pv. oryzae	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas
BGC0002005.1	BGC0002005.1	Xanthomonas oryzae pv. oryzae strain PX079 chromosome, complete genome		Others	Xanthomonas oryzae pv. oryzae	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas
BGC0002008	BGC0002008	Xenorhabdus doucetiae strain FRM16 chromosome, complete genome	arylpolyene	Others	Xenorhabdus doucetiae	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0002008.1	BGC0002008.1	Xenorhabdus doucetiae str. FRM16 chromosome, complete genome	arylpolyene	Others	Xenorhabdus doucetiae	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0002009.1	BGC0002009.1	Amycolatopsis vancoresmycina strain NRRL B-24208 contig5.1, whole genome shotgun sequence		Others	Amycolatopsis vancoresmycina	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0002010	BGC0002010	Streptomyces sp. CNB091 D581DRAFT_scaffold00015.15, whole genome shotgun sequence	PKS-like.T1PKS.phenazine	Others	Streptomyces sp. CNB091	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002010.1	BGC0002010.1	Streptomyces sp. CNB091 D581DRAFT_scaffold00015.15, whole genome shotgun sequence	PKS-like.T1PKS.phenazine	Others	Streptomyces sp. CNB091	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002014	BGC0002014	Actinobacteria bacterium OK006 ctg4, whole genome shotgun sequence	arylpolyene.NRPS.ladderane	Others	Actinobacteria bacterium OK006	Bacteria,Actinobacteria
BGC0002014.1	BGC0002014.1	Actinobacteria bacterium OK006 ctg4, whole genome shotgun sequence	arylpolyene.NRPS.ladderane	Others	Actinobacteria bacterium OK006	Bacteria,Actinobacteria
BGC0002018	BGC0002018	Streptomyces cattleya NRRL 8057 = DSM 46488, complete sequence		Others	Streptomyces cattleya NRRL 8057 = DSM 46488	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002018.1	BGC0002018.1	Streptomyces cattleya str. NRRL 8057 main chromosome, complete genome		Others	Streptomyces cattleya NRRL 8057 = DSM 46488	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002020	BGC0002020	Photorhabdus luminescens subsp. laumondii TTO1 complete genome		Others	Photorhabdus laumondii subsp. laumondii TTO1	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus
BGC0002020.1	BGC0002020.1	Photorhabdus luminescens subsp. laumondii TTO1 complete genome		Others	Photorhabdus laumondii subsp. laumondii TTO1	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus
BGC0002029.1	BGC0002029.1	Streptomyces lunaelactis strain MM91 ferroverdin biosynthesis gene cluster, complete sequence	melanin	Others	Streptomyces lunaelactis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002031	BGC0002031	Kitasatospora setae KM-6054 DNA, complete genome		Others	Kitasatospora setae KM-6054	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora
BGC0002031.1	BGC0002031.1	Kitasatospora setae KM-6054 DNA, complete genome		Others	Kitasatospora setae KM-6054	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora
BGC0002033	BGC0002033	Streptomyces ambofaciens ATCC 23877 chromosome, complete genome	oligosaccharide.T1PKS	Others	Streptomyces ambofaciens ATCC 23877	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002033.1	BGC0002033.1	Streptomyces ambofaciens ATCC 23877, complete genome	oligosaccharide.T1PKS	Others	Streptomyces ambofaciens ATCC 23877	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002036	BGC0002036	Streptomyces lavendulae strain Fujisawa #8006 contig2.1, whole genome shotgun sequence	phosphonate	Others	Streptomyces lavendulae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002036.1	BGC0002036.1	Streptomyces lavendulae strain Fujisawa #8006 contig2.1, whole genome shotgun sequence	phosphonate	Others	Streptomyces lavendulae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002039	BGC0002039	Nocardia interforma ATCC 21072		Others	Nocardia interforma ATCC 21072	Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia
BGC0002040	BGC0002040	Streptomyces kaniharaensis strain ATCC 21070 putative quercetin 2,3-dioxygenase PA1205 (orf-1), phosphofructokinase (cof1), oxidoreductase (cof2), SAICAR synthetase (cof3), FMN reductase (NADPH) (cof4), phthalate 4,5-dioxygenase (cof5), beta-ribofuranosylaminobenzene 5'-phosphate synthase (cof6), adenylosuccinate lyase (cof7), fumarate reductase/succinate dehydrogenase (cof8), glycine/D-amino acid oxidase (cof9), amidohydrolase (cof10), NUDIX hydrolase (cof11), S9 family peptidase (cof12), phosphoribosylglycinamide synthetase (cof13), saccharopine dehydrogenase (cof14), L-lysine N6-monooxygenase (cof15), methionine-tRNA ligase (cof16), aminotransferase (cof17), RNA polymerase, sigma-24 subunit, RpoE, ECF subfamily (cof18), phosphoglycerate dehydrogenase (cof19), adenylosuccinate synthetase (cof20), AICAR transformylase (cof21), putative monooxygenase (cof22), putative monooxygenase (cof23), MFS transporter (cof24), metal dependent phosphohydrolase (cof25), GntR family transcriptional regulator (cof26), SAICAR synthetase (cof27), short chain dehydrognase (cof28), hypothetical protein (cof29), hydrolase (cof30), and Golgi apparatus membrane protein TVP18 (orf1) genes, complete cds		Others	Streptomyces kaniharaensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002042	BGC0002042	Streptomyces venezuelae culture ATCC:14583 anthelvencin biosynthetic gene cluster, complete sequence	ectoine	Others	Streptomyces venezuelae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002043	BGC0002043	Myxococcus xanthus DK 1622 cittilin biosynthetic gene cluster, complete sequence		Others	Myxococcus xanthus DK 1622	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0002052	BGC0002052	Streptomyces sp. strain ID38640 ectoine biosynthetic gene cluster, complete sequence	ectoine	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002059	BGC0002059	TPA_exp: Xanthomonas cannabis pv. cannabis strain NCPPB 3753 spliceostatin biosynthetic gene cluster, partial sequence	PKS-like.hserlactone.transAT-PKS.NRPS	Others	Xanthomonas cannabis pv. cannabis	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas
BGC0002068	BGC0002068	Labrenzia sp. PHM005 chromosome, complete genome	arylpolyene.transAT-PKS.NRPS	Others	Labrenzia sp. PHM005	Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Labrenzia,unclassified Labrenzia
BGC0002069	BGC0002069	Pseudomonas fluorescens strain HKI0874 c_000000000015, whole genome shotgun sequence		Others	Pseudomonas fluorescens	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0002073	BGC0002073	Corynebacterium propinquum strain HSID18035 NODE_6_length_129602_cov_168.737053, whole genome shotgun sequence	siderophore	Others	Corynebacterium propinquum	Bacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium
BGC0002076	BGC0002076	Pseudomonas jessenii strain EC-S101 contig_000000000006, whole genome shotgun sequence	butyrolactone	Others	Pseudomonas jessenii	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0002078	BGC0002078	Uncultured bacterium ARIZONA omnipeptin biosynthetic gene cluster	butyrolactone.NRPS	Others	uncultured bacterium	Bacteria,environmental samples
BGC0002079	BGC0002079	Uncultured bacterium HAWAII omnipeptin biosynthetic gene cluster	butyrolactone.NRPS	Others	uncultured bacterium	Bacteria,environmental samples
BGC0002080	BGC0002080	Stieleria maiorica strain Mal15 chromosome	acyl_amino_acids	Others	Stieleria maiorica	Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Stieleria
BGC0002084	BGC0002084	Planomonospora sp. strain ID82291 YYH peptide (bytA) and putative cytochrome P450 (bytO) genes, complete cds		Others	Planomonospora sp.	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Planomonospora,unclassified Planomonospora
BGC0002085	BGC0002085	Micromonospora carbonacea strain aurantiaca chromosome, complete genome	PKS-like.oligosaccharide.T1PKS	Others	Micromonospora carbonacea	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0002087	BGC0002087	Burkholderia gladioli strain 238, whole genome shotgun sequence	butyrolactone.transAT-PKS	Others	Burkholderia gladioli	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0002088	BGC0002088	Micromonospora carbonacea strain africana chromosome, complete genome	PKS-like.oligosaccharide.T1PKS	Others	Micromonospora carbonacea	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0002097	BGC0002097	Micromonospora ferruginea strain 28ISP2-46 chromosome	ectoine.T2PKS	Others	Micromonospora ferruginea	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0002099	BGC0002099	Planomonospora sp. strain ID107089 YFH peptide (bytA), putative cytochrome P450 (bytO), and hypothetical protein genes, complete cds		Others	Planomonospora sp.	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Planomonospora,unclassified Planomonospora
BGC0002100	BGC0002100	Streptomyces sp. CS147 genomic scaffold scaffold00001, whole genome shotgun sequence	NRPS.ladderane	Others	Streptomyces sp. CS147	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002103	BGC0002103	Bacillus subtilis subsp. subtilis str. 168 complete genome	CDPS	Others	Bacillus subtilis subsp. subtilis str. 168	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
