BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001144.1	BGC0001144.1	Neosartoricin biosynthetic gene cluster	t1pks.terpene	Others	Trichophyton tonsurans CBS 112818	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Onygenales,Arthrodermataceae,Trichophyton
BGC0001148.1	BGC0001148.1	Pheganomycin biosynthetic gene cluster	bacteriocin.nrps.t3pks	Others	Streptomyces cirratus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001151.1	BGC0001151.1	Clavams biosynthetic gene cluster	blactam	Others	Streptomyces antibioticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001154.1	BGC0001154.1	Cacibiocin biosynthetic gene cluster	aminocoumarin	Others	Catenulispora acidiphila DSM 44928	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Catenulisporineae,Catenulisporaceae,Catenulispora
BGC0001156.1	BGC0001156.1	Platencin biosynthetic gene cluster	other	Others	Streptomyces platensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001168.1	BGC0001168.1	Livipeptin biosynthetic gene cluster	other	Others	Streptomyces lividans 1326	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001173.1	BGC0001173.1	Plantazolicin biosynthetic gene cluster	other	Others	Bacillus pumilus ATCC 7061	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0001174.1	BGC0001174.1	Corynazolicin biosynthetic gene cluster	other	Others	Corynebacterium urealyticum DSM 7111	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Corynebacteriaceae,Corynebacterium
BGC0001176.1	BGC0001176.1	Streptomonomicin biosynthetic gene cluster	other	Others	Streptomonospora alba	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptosporangineae,Nocardiopsaceae,Streptomonospora
BGC0001180.1	BGC0001180.1	Isopropylstilbene biosynthetic gene cluster	other	Others	Photorhabdus luminescens subsp. laumondii TTO1	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Photorhabdus
BGC0001183.1	BGC0001183.1	Lobophorin biosynthetic gene cluster	t1pks.oligosaccharide.t3pks.nrps	Others	Streptomyces sp. FXJ7.023	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001184.1	BGC0001184.1	Bacilysin biosynthetic gene cluster	other	Others	Bacillus amyloliquefaciens subsp. plantarum str. FZB42	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0001191.1	BGC0001191.1	A-102395 biosynthetic gene cluster	blactam	Others	Amycolatopsis sp. SANK 60206	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0001198.1	BGC0001198.1	(+)-O-methylkolavelool biosynthetic gene cluster	other	Others	Herpetosiphon aurantiacus DSM 785	Bacteria,Chloroflexi,Chloroflexia,Herpetosiphonales,Herpetosiphonaceae,Herpetosiphon
BGC0001205.1	BGC0001205.1	Communesin biosynthetic gene cluster	t1pks.terpene	Others	Penicillium expansum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001206.1	BGC0001206.1	Indolmycin biosynthetic gene cluster	other	Others	Streptomyces griseus subsp. griseus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001209.1	BGC0001209.1	Streptide biosynthetic gene cluster	other	Others	Streptococcus thermophilus LMD-9	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0001217.1	BGC0001217.1	PreQ0 Base biosynthetic gene cluster	other	Others	Streptomyces qinglanensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001219.1	BGC0001219.1	Shanorellin biosynthetic gene cluster	other	Others	Chaetomium globosum CBS 148.51	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Chaetomiaceae,Chaetomium
BGC0001221.1	BGC0001221.1	Marinophenazines biosynthetic gene cluster	phenazine	Others	Streptomyces sp. CNQ-509	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001223.1	BGC0001223.1	Hydroxysporine biosynthetic gene cluster	indole	Others	uncultured bacterium	Bacteria,environmental samples
BGC0001224.1	BGC0001224.1	Reductasporine biosynthetic gene cluster	indole	Others	uncultured bacterium	Bacteria,environmental samples
BGC0001234.1	BGC0001234.1	4,4'-piperazine-2,5-diyldimethyl-bis-phenol biosynthetic gene cluster	other	Others	Aspergillus flavus NRRL3357	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001238.1	BGC0001238.1	Biotin biosynthetic gene cluster	other	Others	Aspergillus nidulans	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001239.1	BGC0001239.1	Biotin biosynthetic gene cluster	other	Others	Aspergillus nidulans	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001248.1	BGC0001248.1	Clavaric acid biosynthetic gene cluster	other	Others	Hypholoma sublateritium	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Strophariaceae,Hypholoma
BGC0001256.1	BGC0001256.1	Atromentin biosynthetic gene cluster	other	Others	Tapinella panuoides	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Boletales,Tapinellineae,Tapinellaceae,Tapinella
BGC0001262.1	BGC0001262.1	AK-toxin biosynthetic gene cluster	other	Others	Alternaria alternata	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Alternaria,Alternaria alternata group
BGC0001269.1	BGC0001269.1	Gibberellin A3 / gibberellin A1 / gibberellin A7 / gibberellin A4 / gibberellin A9 biosynthetic gene cluster	other	Others	Sphaceloma manihoticola	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Dothideomycetidae,Myriangiales,Elsinoaceae,mitosporic Elsinoaceae,Sphaceloma
BGC0001271.1	BGC0001271.1	Emericellin biosynthetic gene cluster	t1pks.terpene	Others	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001274.1	BGC0001274.1	Non-acetylated open-chain sophorolipid / diacetylated lactonic sophorolipid biosynthetic gene cluster	other	Others	Starmerella bombicola	Eukaryota,Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,Saccharomycetales,Saccharomycetales incertae sedis,Starmerella
BGC0001282.1	BGC0001282.1	Lolitriol biosynthetic gene cluster	other	Others	Epichloe coenophiala	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Epichloe
BGC0001285.1	BGC0001285.1	Pseudopyronine A / pseudopyronine B biosynthetic gene cluster	other	Others	Pseudomonas putida	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001286.1	BGC0001286.1	Itaconic acid biosynthetic gene cluster	other	Others	Ustilago maydis	Eukaryota,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago
BGC0001294.1	BGC0001294.1	7-prenylisatin biosynthetic gene cluster	other	Others	Streptomyces sp. MBT28	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001295.1	BGC0001295.1	Cremeomycin biosynthetic gene cluster	other	Others	Streptomyces cremeus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001302.1	BGC0001302.1	Lomofungin biosynthetic gene cluster	phenazine	Others	Streptomyces lomondensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001306.1	BGC0001306.1	Asperipin 2a biosynthetic gene cluster	other	Others	Aspergillus flavus NRRL3357	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001307.1	BGC0001307.1	Chaxapeptin biosynthetic gene cluster	other	Others	Streptomyces leeuwenhoekii	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001308.1	BGC0001308.1	Simocyclinone D9 / simocyclinone D10 / simocyclinone D11 biosynthetic gene cluster	t2pks.aminocoumarin.nrps	Others	Streptomyces sp. NRRL B-24484	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001313.1	BGC0001313.1	Arabidiol / Baruol biosynthetic gene cluster	other	Others	Arabidopsis thaliana	
BGC0001314.1	BGC0001314.1	Tirucalla biosynthetic gene cluster	other	Others	Arabidopsis thaliana	
BGC0001315.1	BGC0001315.1	Cucurbitacin biosynthetic gene cluster	other	Others	Cucumis sativus	
BGC0001316.1	BGC0001316.1	Linamarin / Lotaustralin biosynthetic gene cluster	other	Others	Lotus japonicus	
BGC0001317.1	BGC0001317.1	Lupeol biosynthetic gene cluster	other	Others	Lotus japonicus .	
BGC0001318.1	BGC0001318.1	Linamarin / Lotaustralin biosynthetic gene cluster	other	Others	Manihot esculenta .	
BGC0001319.1	BGC0001319.1	alpha-Tomatine biosynthetic gene cluster	other	Others	Solanum lycopersicum .	
BGC0001320.1	BGC0001320.1	alpha-Solanine / alpha-Chaconine biosynthetic gene cluster	other	Others	Solanum tuberosum .	
BGC0001325.1	BGC0001325.1	Noscapine biosynthetic gene cluster	other	Others	Papaver somniferum .	
BGC0001333.1	BGC0001333.1	BE-54017 biosynthetic gene cluster	indole	Others	uncultured bacterium AB1650	Bacteria,environmental samples
BGC0001334.1	BGC0001334.1	Cladoniamide biosynthetic gene cluster	indole	Others	Streptomyces uncialis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001335.1	BGC0001335.1	Borregomycin biosynthetic gene cluster	indole	Others	uncultured bacterium	Bacteria,environmental samples
BGC0001336.1	BGC0001336.1	Erdasporine biosynthetic gene cluster	indole	Others	uncultured bacterium	Bacteria,environmental samples
BGC0001337.1	BGC0001337.1	Lazarimide biosynthetic gene cluster	indole	Others	uncultured bacterium	Bacteria,environmental samples
BGC0001339.1	BGC0001339.1	Squalestatin S1 biosynthetic gene cluster	t1pks.terpene	Others	Phoma sp. MF5453	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Didymellaceae,Phoma
BGC0001343.1	BGC0001343.1	Aurachin biosynthetic gene cluster	other	Others	Stigmatella aurantiaca Sg a15	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Stigmatella
BGC0001356.1	BGC0001356.1	Paeninodin biosynthetic gene cluster	other	Others	Paenibacillus dendritiformis C454	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0001359.1	BGC0001359.1	PM100117 / PM100118 biosynthetic gene cluster	t1pks.oligosaccharide	Others	Streptomyces caniferus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001362.1	BGC0001362.1	Tropodithietic acid biosynthetic gene cluster	other	Others	Phaeobacter inhibens DSM 17395	Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Phaeobacter
BGC0001365.1	BGC0001365.1	Clapurines biosynthetic gene cluster	nrps.terpene	Others	Claviceps purpurea 20.1	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Claviceps
BGC0001369.1	BGC0001369.1	Metatricycloene biosynthetic gene cluster	other	Others	uncultured bacterium	Bacteria,environmental samples
BGC0001372.1	BGC0001372.1	Penigequinolone biosynthetic gene cluster	nrps.terpene	Others	Penicillium thymicola	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001373.1	BGC0001373.1	Sordarin biosynthetic gene cluster	t1pks.terpene	Others	Sordaria araneosa	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Sordariaceae,Sordaria
BGC0001374.1	BGC0001374.1	Thienodolin biosynthetic gene cluster	other	Others	Streptomyces albogriseolus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001379.1	BGC0001379.1	BD-12 biosynthetic gene cluster	other	Others	Streptomyces luteocolor	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001380.1	BGC0001380.1	Salecan biosynthetic gene cluster	other	Others	Agrobacterium sp. ZX09	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium/Agrobacterium group,Agrobacterium
BGC0001384.1	BGC0001384.1	Saprolmycin biosynthetic gene cluster	t2pks.oligosaccharide	Others	Streptomyces sp. TK08046	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001387.1	BGC0001387.1	Nucleocidin biosynthetic gene cluster	other	Others	Streptomyces calvus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001395.1	BGC0001395.1	Teichomycin biosynthetic gene cluster	phosphoglycolipid	Others	Actinoplanes teichomyceticus	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes
BGC0001398.1	BGC0001398.1	Phomopsins biosynthetic gene cluster	other	Others	Phomopsis leptostromiformis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Diaporthales,Valsaceae,Phomopsis
BGC0001401.1	BGC0001401.1	Melleolides biosynthetic gene cluster	other	Others	Armillaria mellea	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Physalacriaceae,Armillaria
BGC0001408.1	BGC0001408.1	Xanthoferrin biosynthetic gene cluster	siderophore	Others	Xanthomonas oryzae pv. oryzae KACC 10331	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas
BGC0001410.1	BGC0001410.1	Polysaccharide A biosynthetic gene cluster	other	Others	Bacteroides fragilis	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
BGC0001411.1	BGC0001411.1	Polysaccharide B biosynthetic gene cluster	other	Others	Bacteroides fragilis	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
BGC0001412.1	BGC0001412.1	Polysaccharide C biosynthetic gene cluster	other	Others	Bacteroides fragilis	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
GCA_000085225.1_ASM8522v1_genomic	FN538970.1	FN538970.1 Clostridium difficile CD196 complete genome, strain CD196	Pyruvate2acetate-formate.Acetyl-CoA_pathway.Rnf_complex.acetate2butyrate.Arginine2putrescine.Putrescine2spermidine.Others_HGD_unassigned.porA.p-cresol.Hydroxy-L-proline2proline.aminobutyrate2Butyrate.proline2aminovalerate.OD_unknown.Flavoenzyme_sugar_catabolism.EUT_pathway.PFOR_II_pathway.Glycine_reductase.OD_lactate_related.OD_fatty_acids.Leucine_reduction.OD_aldehydes_related	Others	.	
GCF_008000775.1	NZ_CP042905.1	Candidatus Prometheoarchaeum syntrophicum strain MK-D1 chromosome, complete genome	phosphonate.hydrogen-cyanide	Others	Candidatus Prometheoarchaeum syntrophicum	Archaea,Asgard group,Candidatus Lokiarchaeota,Candidatus Prometheoarchaeum
