BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001388.1	BGC0001388.1	Gassericin E biosynthetic gene cluster	bacteriocin	RiPPs	Lactobacillus gasseri	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0001391	BGC0001391	Bacillus thuringiensis serovar rongseni thusin biosynthesis gene cluster, complete sequence	lanthipeptide-class-ii	RiPPs	Bacillus thuringiensis serovar rongseni	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001391.1	BGC0001391.1	Thusin biosynthetic gene cluster	lantipeptide	RiPPs	Bacillus thuringiensis serovar rongseni	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001392	BGC0001392	Chitinophaga pinensis DSM 2588, complete genome	lanthipeptide-class-i	RiPPs	Chitinophaga pinensis DSM 2588	Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga
BGC0001392.1	BGC0001392.1	Pinensins biosynthetic gene cluster	lantipeptide	RiPPs	Chitinophaga pinensis DSM 2588	Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Chitinophaga
BGC0001398	BGC0001398	Phomopsis leptostromiformis ATCC 26115 DNA, phomopsin biosynthetic gene cluster	fungal-RiPP	RiPPs	Phomopsis leptostromiformis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Diaporthales,Valsaceae,Phomopsis
BGC0001407	BGC0001407	Bacillus cereus SJ1, whole genome shotgun sequence	linaridin	RiPPs	Bacillus cereus SJ1	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001407.1	BGC0001407.1	Bicereucin biosynthetic gene cluster	linaridin	RiPPs	Bacillus cereus SJ1	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001435	BGC0001435	Streptomyces sp. ZJ306 hydroxylase, deacetylase, and hypothetical proteins genes, complete cds; ikarugamycin gene cluster, complete sequence; and GCN5-related N-acetyltransferase, hypothetical protein, asparagine synthase, transcriptional regulator, ABC transporter, hypothetical proteins, putative membrane transport protein, putative acetyltransferase, cytochrome P450, putative alpha-glucosidase, phosphoketolase, helix-turn-helix domain-containing protein, membrane protein, NAD-dependent epimerase/dehydratase, RNA polymerase, sigma-24 subunit, and hypothetical proteins genes, complete cds	T1PKS.lassopeptide.NRPS	Others	Streptomyces sp. ZJ306	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001471	BGC0001471	Amycolatopsis saalfeldensis strain DSM 44993, whole genome shotgun sequence	thioamitides.thiopeptide	RiPPs	Amycolatopsis saalfeldensis	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0001471.1	BGC0001471.1	Saalfelduracin biosynthetic gene cluster	thiopeptide	RiPPs	Amycolatopsis saalfeldensis	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0001472	BGC0001472	Streptomyces bernensis strain UC 5144 S12 ribosomal protein (S12), S7 ribosomal protein (S7), elongation factor G (EF-G), and elongation factor Tu (EF-Tu) genes, complete cds; berninamycin gene cluster, complete sequence; and LmbE family protein gene, partial cds	LAP.thiopeptide	RiPPs	Streptomyces bernensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001472.1	BGC0001472.1	Berninamycin biosynthetic gene cluster	lantipeptide.thiopeptide	RiPPs	Streptomyces bernensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001473	BGC0001473	Micromonospora arborensis strain NRRL 8041 Micromonospora_arborensis_8041_contig_27, whole genome shotgun sequence	thioamitides.thiopeptide	RiPPs	Micromonospora arborensis	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0001473.1	BGC0001473.1	Sch 18640 biosynthetic gene cluster	thiopeptide	RiPPs	Micromonospora arborensis	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0001474	BGC0001474	Streptomyces tateyamensis strain ATCC 21389 Streptomyces_tateyamensis_21389_contig_40, whole genome shotgun sequence	thioamitides.thiopeptide	RiPPs	Streptomyces tateyamensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001474.1	BGC0001474.1	Thiopeptin biosynthetic gene cluster	thiopeptide	RiPPs	Streptomyces tateyamensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001485	BGC0001485	Actinoplanes tsinanensis chuangxinmycin biosynthetic gene cluster, complete sequence	RiPP-like	RiPPs	Actinoplanes tsinanensis	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes
BGC0001485.1	BGC0001485.1	3-demethylchuangxinmycin biosynthetic gene cluster	bacteriocin	RiPPs	Actinoplanes tsinanensis	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes
BGC0001486	BGC0001486	Pseudomonas syringae pv. maculicola str. ES4326 contig13.14, whole genome shotgun sequence	RiPP-like	RiPPs	Pseudomonas syringae pv. maculicola str. ES4326	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001486.1	BGC0001486.1	3-thiaglutamate biosynthetic gene cluster	lantipeptide.bacteriocin	RiPPs	Pseudomonas syringae pv. maculicola str. ES4326	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001493	BGC0001493	Streptomyces achromogenes subsp. achromogenes strain NRRL B-2120 contig2.1, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces achromogenes subsp. achromogenes	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001494	BGC0001494	Acinetobacter gyllenbergii CIP 110306 = MTCC 11365 strain CIP 110306 acVBN-supercont1.11, whole genome shotgun sequence	lassopeptide	RiPPs	Acinetobacter gyllenbergii CIP 110306 = MTCC 11365	Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter
BGC0001494.1	BGC0001494.1	Acinetodin biosynthetic gene cluster	microcin	RiPPs	Acinetobacter gyllenbergii CIP 110306	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter
BGC0001496	BGC0001496	Actinokineospora spheciospongiae strain EG49 contig1268_1, whole genome shotgun sequence	lassopeptide	RiPPs	Actinokineospora spheciospongiae	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinokineospora
BGC0001505	BGC0001505	Sphaerospermopsis sp. LEGE 00249 sphaerocyclamide gene cluster, partial sequence	cyanobactin	RiPPs	Sphaerospermopsis sp. LEGE 00249	Bacteria,Cyanobacteria,Nostocales,Aphanizomenonaceae,Sphaerospermopsis,unclassified Sphaerospermopsis
BGC0001505.1	BGC0001505.1	Anacyclamide D8P biosynthetic gene cluster	cyanobactin	RiPPs	Sphaerospermopsis sp. LEGE 00249	Bacteria,Cyanobacteria,Nostocales,Aphanizomenonaceae,Sphaerospermopsis
BGC0001506	BGC0001506	Streptomyces sp. NRRL S-146 contig56.1, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces sp. NRRL S-146	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001507	BGC0001507	Streptomyces olindensis strain DAUFPE 5622 103, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces olindensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001539	BGC0001539	Streptomyces cattleya str. NRRL 8057 main chromosome, complete genome	lassopeptide	RiPPs	Streptomyces cattleya NRRL 8057 = DSM 46488	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001546.1	BGC0001546.1	Chuangxinmycin biosynthetic gene cluster	bacteriocin	RiPPs	Actinoplanes tsinanensis	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes
BGC0001548	BGC0001548	Streptomyces albulus strain B-3066 B3066_ACTTGA_L001_R1_001_(paired)_contig_20, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces albulus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001549	BGC0001549	Streptomyces aurantiacus JA 4570 Seq17, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces aurantiacus JA 4570	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces aurantiacus group
BGC0001550	BGC0001550	Streptomyces katrae strain NRRL B-16271 contig33.1, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces katrae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001551	BGC0001551	Streptomyces glaucescens strain GLA.O chromosome, complete genome	lassopeptide	RiPPs	Streptomyces glaucescens	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001552	BGC0001552	Streptomyces avermitilis MA-4680 = NBRC 14893 DNA, complete genome	lassopeptide	RiPPs	Streptomyces avermitilis MA-4680 = NBRC 14893	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001576	BGC0001576	Prochloron didemni divamide A gene cluster, complete sequence	lanthipeptide-class-ii	RiPPs	Prochloron didemni	Bacteria,Cyanobacteria,Synechococcales,Prochloraceae,Prochloron
BGC0001576.1	BGC0001576.1	Divamide A biosynthetic gene cluster	lantipeptide.bacteriocin	RiPPs	Prochloron didemni	Bacteria,Cyanobacteria,Synechococcales,Prochloraceae,Prochloron
BGC0001579	BGC0001579	Streptomyces cinnamoneus strain ATCC 12686 scaffold18, whole genome shotgun sequence	lanthipeptide-class-ii	RiPPs	Streptomyces cinnamoneus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces cinnamoneus group
BGC0001579.1	BGC0001579.1	Duramycin biosynthetic gene cluster	lantipeptide	RiPPs	Streptomyces cinnamoneus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces cinnamoneus group
BGC0001582	BGC0001582	Nonomuraea sp. MJM5123 ecumicin gene cluster, partial sequence	NRPS.lanthipeptide-class-iv	Others	Nonomuraea sp. MJM5123	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea
BGC0001582.1	BGC0001582.1	Ecumicin biosynthetic gene cluster	nrps.lantipeptide	Others	Nonomuraea sp. MJM5123	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea
BGC0001601	BGC0001601	Lactobacillus gasseri LA327 DNA, gassericin-S gene cluster	RiPP-like	RiPPs	Lactobacillus gasseri	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0001601.1	BGC0001601.1	Gassericin-S biosynthetic gene cluster	bacteriocin	RiPPs	Lactobacillus gasseri	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0001602	BGC0001602	Lactobacillus gasseri LA327 DNA, gassericin-T gene cluster	RiPP-like	RiPPs	Lactobacillus gasseri	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0001602.1	BGC0001602.1	Gassericin-T biosynthetic gene cluster	bacteriocin	RiPPs	Lactobacillus gasseri	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0001611.1	BGC0001611.1	Guangnanmycin biosynthetic gene cluster	transatpks.nrps.lantipeptide	Others	Streptomyces sp. CB01883	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001618	BGC0001618	Staphylococcus hyicus plasmid pRJ109 hyicin 3682 gene cluster, complete sequence	lanthipeptide-class-i	RiPPs	Staphylococcus hyicus	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
BGC0001618.1	BGC0001618.1	Hyicin 3682 biosynthetic gene cluster	lantipeptide	RiPPs	Staphylococcus hyicus	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
BGC0001632	BGC0001632	Microcystis aeruginosa NIES-88 scaffold10, whole genome shotgun sequence	cyanobactin	RiPPs	Microcystis aeruginosa NIES-88	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis
BGC0001632.1	BGC0001632.1	Kawaguchipeptin A biosynthetic gene cluster	cyanobactin	RiPPs	Microcystis aeruginosa NIES-88	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis
BGC0001633	BGC0001633	Streptomyces mobaraensis NBRC 13819 = DSM 40847 contig018, whole genome shotgun sequence	guanidinotides	RiPPs	Streptomyces mobaraensis NBRC 13819 = DSM 40847	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001634	BGC0001634	Streptomyces sp. NRRL F-5702 contig3.1, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces sp. NRRL F-5702	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001639	BGC0001639	Klebsiella pneumoniae strain MGH168 scaffold00002, whole genome shotgun sequence	RRE-containing	RiPPs	Klebsiella pneumoniae	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella/Raoultella group,Klebsiella
BGC0001640	BGC0001640	Kocuria rosea strain s17 kocurin biosynthetic gene cluster, complete sequence	LAP.thiopeptide	RiPPs	Kocuria rosea	Bacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria
BGC0001640.1	BGC0001640.1	Kocurin biosynthetic gene cluster	thiopeptide	RiPPs	Kocuria rosea	Bacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria
BGC0001645	BGC0001645	Streptomyces sp. NRRL S-118 P205_Doro1_scaffold34, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces sp. NRRL S-118	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001655	BGC0001655	Nocardiopsis alba DSM 43377 contig_10, whole genome shotgun sequence	lassopeptide	RiPPs	Nocardiopsis alba DSM 43377	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Nocardiopsis
BGC0001660	BGC0001660	Marinactinospora thermotolerans strain SCSIO 00652 mathermycin gene cluster, complete sequence	lanthipeptide-class-ii	RiPPs	Marinactinospora thermotolerans	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Marinactinospora
BGC0001660.1	BGC0001660.1	Mathermycin biosynthetic gene cluster	lantipeptide.bacteriocin	RiPPs	Marinactinospora thermotolerans	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Marinactinospora
BGC0001669	BGC0001669	Microbacterium arborescens strain 5913 microvionin biosynthetic gene cluster, complete sequence	furan.lanthipeptide-class-ii.lipolanthine	Others	Microbacterium arborescens	Bacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
BGC0001669.1	BGC0001669.1	Microvionin biosynthetic gene cluster	lantipeptide	RiPPs	Microbacterium arborescens	Bacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
BGC0001674	BGC0001674	Streptomyces mirabilis strain OK461 genome assembly, contig: Ga0007938_103, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces mirabilis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001696	BGC0001696	Streptomyces sp. DNA, neothioviridamide biosynthetic gene cluster, strain: MSB090213SC12	lanthipeptide-class-v.thioamitides	RiPPs	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001701	BGC0001701	Blautia obeum strain A2-162 nisin O biosynthetic gene cluster, complete sequence	lanthipeptide-class-i	RiPPs	Blautia obeum	Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia
BGC0001701.1	BGC0001701.1	Nisin O biosynthetic gene cluster	lantipeptide	RiPPs	Blautia obeum	Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia
BGC0001707	BGC0001707	Streptomyces sp. strain SCSIO 1682 molecular chaperone GroES, mobilization protein, LSU ribosomal protein L11P, and transposase genes, complete cds; nosiheptide biosynthetic gene cluster, complete sequence; and serine/threonine protein kinase, hypothetical protein, transposase, serine/threonine protein kinase, and transposase genes, complete cds	thiopeptide	RiPPs	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001707.1	BGC0001707.1	Nosiheptide biosynthetic gene cluster	thiopeptide	RiPPs	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001727	BGC0001727	Paenibacillus polymyxa E681, complete genome	lanthipeptide-class-i	RiPPs	Paenibacillus polymyxa E681	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0001727.1	BGC0001727.1	Paenilan biosynthetic gene cluster	lantipeptide	RiPPs	Paenibacillus polymyxa E681	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0001733	BGC0001733	Pleurocapsa sp. PCC 7327, complete sequence	spliceotide.RRE-containing	RiPPs	Pleurocapsa sp. PCC 7327	Bacteria,Cyanobacteria,Pleurocapsales,Hyellaceae,Pleurocapsa,unclassified Pleurocapsa
BGC0001733.1	BGC0001733.1	PcpA biosynthetic gene cluster	bacteriocin	RiPPs	Pleurocapsa sp. PCC 7327	Bacteria,Cyanobacteria,Pleurocapsales,Hyellaceae,Pleurocapsa
BGC0001735	BGC0001735	Streptomyces antibioticus strain NRRL 3238 pentostatin biosynthetic gene cluster, complete sequence	linaridin	RiPPs	Streptomyces antibioticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001735.1	BGC0001735.1	Pentostatine / vidarabine biosynthetic gene cluster	linaridin	RiPPs	Streptomyces antibioticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001743	BGC0001743	Lactiplantibacillus plantarum strain NI326 contig_0075, whole genome shotgun sequence	RiPP-like	RiPPs	Lactiplantibacillus plantarum	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus
BGC0001743.1	BGC0001743.1	Plantaricyclin biosynthetic gene cluster	bacteriocin	RiPPs	Lactobacillus plantarum	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0001745	BGC0001745	Pleurocapsa sp. PCC 7319 Pleur7319scaffold_5, whole genome shotgun sequence	proteusin.spliceotide	RiPPs	Pleurocapsa sp. PCC 7319	Bacteria,Cyanobacteria,Pleurocapsales,Hyellaceae,Pleurocapsa,unclassified Pleurocapsa
BGC0001745.1	BGC0001745.1	PlpA1 / PlpA2 / PlpA3 biosynthetic gene cluster	bacteriocin	RiPPs	Pleurocapsa sp. PCC 7319	Bacteria,Cyanobacteria,Pleurocapsales,Hyellaceae,Pleurocapsa
BGC0001753	BGC0001753	Streptomyces globisporus subsp. globisporus strain NRRL B-2709 contig3.1, whole genome shotgun sequence	RiPP-like.thiopeptide	RiPPs	Streptomyces globisporus subsp. globisporus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001753.1	BGC0001753.1	Radamycin / globimycin biosynthetic gene cluster	bacteriocin.lantipeptide.thiopeptide	RiPPs	Streptomyces globisporus subsp. globisporus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001779	BGC0001779	Streptomyces nodosus strain ATCC 14899 genome	RRE-containing	RiPPs	Streptomyces nodosus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001781	BGC0001781	Planomonospora sphaerica DNA, contig: NODE_12_L315350_C40, whole genome shotgun sequence	lassopeptide	RiPPs	Planomonospora sphaerica	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Planomonospora
BGC0001786	BGC0001786	Novosphingobium subterraneum strain DSM 12447 NJ75_contig000028, whole genome shotgun sequence	lassopeptide	RiPPs	Novosphingobium subterraneum	Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
BGC0001787	BGC0001787	Streptococcus suis strain 3908 lantibiotic gene cluster, complete sequence	lanthipeptide-class-ii	RiPPs	Streptococcus suis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0001787.1	BGC0001787.1	Suicin 3908 biosynthetic gene cluster	lantipeptide	RiPPs	Streptococcus suis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0001788	BGC0001788	Streptococcus suis strain 65 lantibiotic gene cluster, complete sequence	lanthipeptide-class-ii	RiPPs	Streptococcus suis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0001788.1	BGC0001788.1	Suicin 65 biosynthetic gene cluster	lantipeptide	RiPPs	Streptococcus suis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0001789	BGC0001789	Streptococcus suis strain 90-1330 lantibiotic gene cluster, complete sequence	lanthipeptide-class-i	RiPPs	Streptococcus suis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0001789.1	BGC0001789.1	Suicin 90-1330 biosynthetic gene cluster	lantipeptide	RiPPs	Streptococcus suis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0001797	BGC0001797	Streptomyces anulatus genes for telomestatin biosynthetic gene cluster, complete sequence, strain: 3533-SV4	LAP	RiPPs	Streptomyces anulatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001800	BGC0001800	Candidatus Entotheonella serta isolate TSWB1 polyketide synthase (tnaA), polyketide synthase (tnaB), polyketide synthase / nonribosomal peptide synthase hybrid (tnaC), putative dioxygenase (tnaD), putative nonribosomal peptide synthase (tnaE), nonribosomal peptide synthase (tnaF), putative monooxygenase (tnaG), nonribosomal peptide synthase-like protein (tnaE), glycosyltransferase (tnaI), DUF2063-containing hypothetical protein, hypothetical protein, putative dehydrogenase, and transport protein genes, complete cds; and transport protein gene, partial cds	RiPP-like.T1PKS.NRPS	Others	Candidatus Entotheonella serta	Bacteria,Nitrospinae/Tectomicrobia group,Candidatus Tectomicrobia,Candidatus Entotheonella
BGC0001800.1	BGC0001800.1	Theonellamide biosynthetic gene cluster	nrps.t1pks.bacteriocin	Others	Candidatus Entotheonella serta	Bacteria,Nitrospinae/Tectomicrobia group,Candidatus Tectomicrobia,Candidatus Entotheonella
BGC0001802	BGC0001802	Streptomyces malaysiense thioholgamide biosynthetic gene cluster, complete sequence	lanthipeptide-class-v.thioamitides	RiPPs	Streptomyces malaysiense	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001849	BGC0001849	Streptomyces varsoviensis strain NRRL ISP-5346 contig11.1, whole genome shotgun sequence	thioamitides	RiPPs	Streptomyces varsoviensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001849.1	BGC0001849.1	Streptomyces varsoviensis strain NRRL ISP-5346 contig11.1, whole genome shotgun sequence	TfuA-related	RiPPs	Streptomyces varsoviensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001860	BGC0001860	Thermobispora bispora DSM 43833, complete genome	LAP.thiopeptide	RiPPs	Thermobispora bispora DSM 43833	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Thermobispora
BGC0001860.1	BGC0001860.1	Thermobispora bispora DSM 43833, complete genome	LAP.thiopeptide	RiPPs	Thermobispora bispora DSM 43833	Bacteria,Actinobacteria,Actinobacteria incertae sedis,Thermobispora
BGC0001861	BGC0001861	Bacillus cereus BAG2O-1 genomic scaffold acfXE-supercont1.8, whole genome shotgun sequence	glycocin	RiPPs	Bacillus cereus BAG2O-1	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001861.1	BGC0001861.1	Bacillus cereus BAG2O-1 genomic scaffold acfXE-supercont1.8, whole genome shotgun sequence	glycocin	RiPPs	Bacillus cereus BAG2O-1	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001862	BGC0001862	Aeribacillus pallidus strain 8 NODE_62, whole genome shotgun sequence	glycocin	RiPPs	Aeribacillus pallidus	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Aeribacillus
BGC0001862.1	BGC0001862.1	Aeribacillus pallidus strain 8 NODE_62, whole genome shotgun sequence	glycocin	RiPPs	Aeribacillus pallidus	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Aeribacillus
BGC0001863	BGC0001863	Bacillus mycoides strain CER074 supercont1.4, whole genome shotgun sequence	glycocin	RiPPs	Bacillus mycoides	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001863.1	BGC0001863.1	Bacillus mycoides strain CER074 supercont1.4, whole genome shotgun sequence	glycocin	RiPPs	Bacillus mycoides	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001867	BGC0001867	Prochlorococcus marinus MIT9313 complete genome	lanthipeptide-class-ii	RiPPs	Prochlorococcus marinus str. MIT 9313	Bacteria,Cyanobacteria,Synechococcales,Prochlorococcaceae,Prochlorococcus
BGC0001880	BGC0001880	Scytonema sp. UIC 10036 hypothetical protein genes, complete cds; scytodecamide gene cluster, complete sequence; and hypothetical protein and CCA tRNA nucleotidyltransferase genes, complete cds	cyanobactin	RiPPs	Scytonema sp. UIC 10036	Bacteria,Cyanobacteria,Nostocales,Scytonemataceae,Scytonema,unclassified Scytonema
BGC0001889	BGC0001889	Thermobifida fusca YX, complete genome	lassopeptide	RiPPs	Thermobifida fusca YX	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Thermobifida
BGC0001889.1	BGC0001889.1	Thermobifida fusca YX, complete genome	lassopeptide	RiPPs	Thermobifida fusca YX	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Thermobifida
BGC0001920	BGC0001920	Streptomyces sp. M-271 DNA, MS-271 biosynthetic gene cluster	lassopeptide	RiPPs	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001920.1	BGC0001920.1	Streptomyces sp. M-271 DNA, MS-271 biosynthetic gene cluster	lassopeptide	RiPPs	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001921.1	BGC0001921.1	Streptomyces sp. M-271 DNA, MS-271 biosynthetic gene cluster	lassopeptide	RiPPs	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001929	BGC0001929	Streptococcus ferus strain NCTC12278 genome assembly, chromosome: 1	RaS-RiPP	RiPPs	Streptococcus ferus	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
